country,year,production,lag1,lag2,lag3,rolling_3,country_code
BGD,1981,0.0,0.0,7.049,6.042,4.363666666666667,10
BGD,1982,0.0,0.0,0.0,7.049,2.349666666666667,10
BGD,1983,0.0,0.0,0.0,0.0,0.0,10
BGD,1984,0.0,0.0,0.0,0.0,0.0,10
BGD,1985,22.154,0.0,0.0,0.0,0.0,10
BGD,1986,23.161,22.154,0.0,0.0,7.384666666666667,10
BGD,1987,25.175,23.161,22.154,0.0,15.104999999999999,10
BGD,1988,25.175,25.175,23.161,22.154,23.49666666666667,10
BGD,1989,27.189,25.175,25.175,23.161,24.50366666666667,10
BGD,1990,19.133,27.189,25.175,25.175,25.846333333333334,10
BGD,1991,13.091,19.133,27.189,25.175,23.832333333333334,10
BGD,1992,10.07,13.091,19.133,27.189,19.804333333333336,10
BGD,1993,7.049,10.07,13.091,19.133,14.098,10
BGD,1994,5.035,7.049,10.07,13.091,10.07,10
BGD,1995,0.0,5.035,7.049,10.07,7.384666666666667,10
BGD,1996,0.0,0.0,5.035,7.049,4.028,10
BGD,1997,0.0,0.0,0.0,5.035,1.6783333333333335,10
BGD,1998,0.0,0.0,0.0,0.0,0.0,10
BGD,1999,0.0,0.0,0.0,0.0,0.0,10
BGD,2000,0.0,0.0,0.0,0.0,0.0,10
BGD,2001,0.0,0.0,0.0,0.0,0.0,10
BGD,2002,0.0,0.0,0.0,0.0,0.0,10
BGD,2003,0.0,0.0,0.0,0.0,0.0,10
BGD,2004,0.0,0.0,0.0,0.0,0.0,10
BGD,2005,0.0,0.0,0.0,0.0,0.0,10
BGD,2006,0.0,0.0,0.0,0.0,0.0,10
BGD,2007,0.0,0.0,0.0,0.0,0.0,10
BGD,2008,0.0,0.0,0.0,0.0,0.0,10
BGD,2009,0.0,0.0,0.0,0.0,0.0,10
BGD,2010,0.0,0.0,0.0,0.0,0.0,10
BGD,2011,0.0,0.0,0.0,0.0,0.0,10
BGD,2012,0.0,0.0,0.0,0.0,0.0,10
BGD,2013,0.0,0.0,0.0,0.0,0.0,10
BGD,2014,0.0,0.0,0.0,0.0,0.0,10
BGD,2015,0.0,0.0,0.0,0.0,0.0,10
BGD,2016,0.0,0.0,0.0,0.0,0.0,10
BGD,2017,0.0,0.0,0.0,0.0,0.0,10
BGR,1974,146.593,193.422,252.466,310.493,252.12699999999998,11
BGR,1975,124.197,146.593,193.422,252.466,197.49366666666666,11
BGR,1976,119.107,124.197,146.593,193.422,154.73733333333334,11
BGR,1977,131.323,119.107,124.197,146.593,129.96566666666664,11
BGR,1978,250.43,131.323,119.107,124.197,124.87566666666667,11
BGR,1979,264.682,250.43,131.323,119.107,166.95333333333335,11
BGR,1980,279.952,264.682,250.43,131.323,215.47833333333335,11
BGR,1981,305.403,279.952,264.682,250.43,265.02133333333336,11
BGR,1982,305.403,305.403,279.952,264.682,283.34566666666666,11
BGR,1983,152.701,305.403,305.403,279.952,296.9193333333333,11
BGR,1984,152.701,152.701,305.403,305.403,254.50233333333335,11
BGR,1985,203.602,152.701,152.701,305.403,203.6016666666667,11
BGR,1986,101.801,203.602,152.701,152.701,169.668,11
BGR,1987,91.621,101.801,203.602,152.701,152.70133333333334,11
BGR,1988,81.441,91.621,101.801,203.602,132.34133333333332,11
BGR,1989,81.441,81.441,91.621,101.801,91.621,11
BGR,1990,61.081,81.441,81.441,91.621,84.83433333333333,11
BGR,1991,56.411,61.081,81.441,81.441,74.65433333333334,11
BGR,1992,51.548,56.411,61.081,81.441,66.31099999999999,11
BGR,1993,41.822,51.548,56.411,61.081,56.34666666666667,11
BGR,1994,35.014,41.822,51.548,56.411,49.927,11
BGR,1995,41.822,35.014,41.822,51.548,42.79466666666667,11
BGR,1996,31.123,41.822,35.014,41.822,39.552666666666674,11
BGR,1997,27.233,31.123,41.822,35.014,35.986333333333334,11
BGR,1998,32.096,27.233,31.123,41.822,33.39266666666666,11
BGR,1999,38.904,32.096,27.233,31.123,30.150666666666666,11
BGR,2000,40.849,38.904,32.096,27.233,32.74433333333334,11
BGR,2001,33.069,40.849,38.904,32.096,37.282999999999994,11
BGR,2002,35.986,33.069,40.849,38.904,37.60733333333334,11
BGR,2003,29.178,35.986,33.069,40.849,36.63466666666667,11
BGR,2004,29.178,29.178,35.986,33.069,32.74433333333334,11
BGR,2005,29.178,29.178,29.178,35.986,31.447333333333333,11
BGR,2006,27.233,29.178,29.178,29.178,29.178,11
BGR,2007,25.288,27.233,29.178,29.178,28.529666666666667,11
BGR,2008,23.343,25.288,27.233,29.178,27.233,11
BGR,2009,24.315,23.343,25.288,27.233,25.288,11
BGR,2010,22.37,24.315,23.343,25.288,24.31533333333333,11
BGR,2011,21.397,22.37,24.315,23.343,23.34266666666667,11
BGR,2012,23.343,21.397,22.37,24.315,22.694,11
BGR,2013,27.233,23.343,21.397,22.37,22.37,11
BGR,2014,25.288,27.233,23.343,21.397,23.991,11
BGR,2015,24.315,25.288,27.233,23.343,25.288,11
BGR,2016,23.343,24.315,25.288,27.233,25.612,11
BGR,2017,23.343,23.343,24.315,25.288,24.31533333333333,11
BHR,1974,9805.177,9491.02,9130.963,9909.216,9510.399666666666,12
BHR,1975,8220.111,9805.177,9491.02,9130.963,9475.72,12
BHR,1976,8455.729,8220.111,9805.177,9491.02,9172.102666666668,12
BHR,1977,9964.296,8455.729,8220.111,9805.177,8827.005666666666,12
BHR,1978,9534.88,9964.296,8455.729,8220.111,8880.045333333333,12
BHR,1979,9684.818,9534.88,9964.296,8455.729,9318.301666666666,12
BHR,1980,9327.821,9684.818,9534.88,9964.296,9727.998,12
BHR,1981,10070.375,9327.821,9684.818,9534.88,9515.839666666665,12
BHR,1982,7522.437,10070.375,9327.821,9684.818,9694.338,12
BHR,1983,6672.784,7522.437,10070.375,9327.821,8973.544333333333,12
BHR,1984,7827.414,6672.784,7522.437,10070.375,8088.531999999999,12
BHR,1985,7137.9,7827.414,6672.784,7522.437,7340.878333333333,12
BHR,1986,9223.782,7137.9,7827.414,6672.784,7212.699333333333,12
BHR,1987,9533.86,9223.782,7137.9,7827.414,8063.031999999999,12
BHR,1988,9597.099,9533.86,9223.782,7137.9,8631.847333333333,12
BHR,1989,9584.859,9597.099,9533.86,9223.782,9451.580333333333,12
BHR,1990,9553.239,9584.859,9597.099,9533.86,9571.939333333334,12
BHR,1991,9555.279,9553.239,9584.859,9597.099,9578.399,12
BHR,1992,9520.6,9555.279,9553.239,9584.859,9564.459,12
BHR,1993,9485.92,9520.6,9555.279,9553.239,9543.039333333334,12
BHR,1994,9168.703,9485.92,9520.6,9555.279,9520.599666666667,12
BHR,1995,9237.042,9168.703,9485.92,9520.6,9391.741,12
BHR,1996,9312.521,9237.042,9168.703,9485.92,9297.221666666666,12
BHR,1997,9500.2,9312.521,9237.042,9168.703,9239.422,12
BHR,1998,9596.079,9500.2,9312.521,9237.042,9349.921,12
BHR,1999,9279.882,9596.079,9500.2,9312.521,9469.6,12
BHR,2000,9517.54,9279.882,9596.079,9500.2,9458.720333333333,12
BHR,2001,9277.842,9517.54,9279.882,9596.079,9464.500333333332,12
BHR,2002,9399.221,9277.842,9517.54,9279.882,9358.421333333334,12
BHR,2003,9596.079,9399.221,9277.842,9517.54,9398.201000000001,12
BHR,2004,9557.319,9596.079,9399.221,9277.842,9424.380666666666,12
BHR,2005,9488.98,9557.319,9596.079,9399.221,9517.539666666666,12
BHR,2006,9322.721,9488.98,9557.319,9596.079,9547.459333333332,12
BHR,2007,9372.701,9322.721,9488.98,9557.319,9456.34,12
BHR,2008,9317.621,9372.701,9322.721,9488.98,9394.800666666668,12
BHR,2009,9267.642,9317.621,9372.701,9322.721,9337.680999999999,12
BHR,2010,9249.282,9267.642,9317.621,9372.701,9319.321333333333,12
BHR,2011,9677.678,9249.282,9267.642,9317.621,9278.181666666665,12
BHR,2012,8820.886,9677.678,9249.282,9267.642,9398.200666666666,12
BHR,2013,10049.975,8820.886,9677.678,9249.282,9249.282,12
BHR,2014,10294.773,10049.975,8820.886,9677.678,9516.179666666665,12
BHR,2015,10249.894,10294.773,10049.975,8820.886,9721.877999999999,12
BHR,2016,10303.953,10249.894,10294.773,10049.975,10198.214,12
BHR,2017,10022.436,10303.953,10249.894,10294.773,10282.873333333335,12
BIH,1993,0.0,0.0,0.0,0.0,0.0,13
BIH,1994,0.0,0.0,0.0,0.0,0.0,13
BIH,1995,0.0,0.0,0.0,0.0,0.0,13
BIH,1996,0.0,0.0,0.0,0.0,0.0,13
BIH,1997,0.0,0.0,0.0,0.0,0.0,13
BIH,1998,0.0,0.0,0.0,0.0,0.0,13
BIH,1999,0.0,0.0,0.0,0.0,0.0,13
BIH,2000,0.0,0.0,0.0,0.0,0.0,13
BIH,2001,0.0,0.0,0.0,0.0,0.0,13
BIH,2002,0.0,0.0,0.0,0.0,0.0,13
BIH,2003,0.0,0.0,0.0,0.0,0.0,13
BIH,2004,0.0,0.0,0.0,0.0,0.0,13
BIH,2005,0.0,0.0,0.0,0.0,0.0,13
BIH,2006,0.0,0.0,0.0,0.0,0.0,13
BIH,2007,0.0,0.0,0.0,0.0,0.0,13
BIH,2008,0.0,0.0,0.0,0.0,0.0,13
BIH,2009,0.0,0.0,0.0,0.0,0.0,13
BIH,2010,0.0,0.0,0.0,0.0,0.0,13
BIH,2011,0.0,0.0,0.0,0.0,0.0,13
BIH,2012,0.0,0.0,0.0,0.0,0.0,13
BIH,2013,0.0,0.0,0.0,0.0,0.0,13
BIH,2014,0.0,0.0,0.0,0.0,0.0,13
BIH,2015,0.0,0.0,0.0,0.0,0.0,13
BIH,2016,0.0,0.0,0.0,0.0,0.0,13
BIH,2017,0.0,0.0,0.0,0.0,0.0,13
BLR,1993,2015.009,2009.984,2070.283,2054.203,2044.823333333333,14
BLR,1994,2009.984,2015.009,2009.984,2070.283,2031.7586666666666,14
BLR,1995,1941.644,2009.984,2015.009,2009.984,2011.6589999999999,14
BLR,1996,1869.285,1941.644,2009.984,2015.009,1988.879,14
BLR,1997,1831.095,1869.285,1941.644,2009.984,1940.3043333333335,14
BLR,1998,1839.135,1831.095,1869.285,1941.644,1880.6746666666668,14
BLR,1999,1849.185,1839.135,1831.095,1869.285,1846.5049999999999,14
BLR,2000,1860.24,1849.185,1839.135,1831.095,1839.805,14
BLR,2001,1861.245,1860.24,1849.185,1839.135,1849.5199999999998,14
BLR,2002,1855.215,1861.245,1860.24,1849.185,1856.89,14
BLR,2003,1829.085,1855.215,1861.245,1860.24,1858.8999999999999,14
BLR,2004,1813.005,1829.085,1855.215,1861.245,1848.515,14
BLR,2005,1793.911,1813.005,1829.085,1855.215,1832.4350000000002,14
BLR,2006,1788.886,1793.911,1813.005,1829.085,1812.0003333333334,14
BLR,2007,1768.786,1788.886,1793.911,1813.005,1798.6006666666665,14
BLR,2008,1748.686,1768.786,1788.886,1793.911,1783.861,14
BLR,2009,1728.586,1748.686,1768.786,1788.886,1768.786,14
BLR,2010,1708.486,1728.586,1748.686,1768.786,1748.686,14
BLR,2011,1690.396,1708.486,1728.586,1748.686,1728.586,14
BLR,2012,1668.287,1690.396,1708.486,1728.586,1709.1560000000002,14
BLR,2013,1653.212,1668.287,1690.396,1708.486,1689.0563333333332,14
BLR,2014,1653.212,1653.212,1668.287,1690.396,1670.631666666667,14
BLR,2015,1653.212,1653.212,1653.212,1668.287,1658.237,14
BLR,2016,1653.212,1653.212,1653.212,1653.212,1653.212,14
BLR,2017,1602.962,1653.212,1653.212,1653.212,1653.212,14
BOL,1974,2464.313,2560.568,2369.094,1959.238,2296.3,15
BOL,1975,2185.901,2464.313,2560.568,2369.094,2464.6583333333333,15
BOL,1976,2203.496,2185.901,2464.313,2560.568,2403.594,15
BOL,1977,1881.613,2203.496,2185.901,2464.313,2284.57,15
BOL,1978,1757.415,1881.613,2203.496,2185.901,2090.3366666666666,15
BOL,1979,1509.017,1757.415,1881.613,2203.496,1947.508,15
BOL,1980,1336.173,1509.017,1757.415,1881.613,1716.015,15
BOL,1981,1173.68,1336.173,1509.017,1757.415,1534.2016666666666,15
BOL,1982,1211.974,1173.68,1336.173,1509.017,1339.6233333333332,15
BOL,1983,1226.464,1211.974,1173.68,1336.173,1240.6090000000002,15
BOL,1984,1142.63,1226.464,1211.974,1173.68,1204.0393333333334,15
BOL,1985,1088.81,1142.63,1226.464,1211.974,1193.6893333333335,15
BOL,1986,965.647,1088.81,1142.63,1226.464,1152.6346666666666,15
BOL,1987,1028.781,965.647,1088.81,1142.63,1065.6956666666667,15
BOL,1988,1050.516,1028.781,965.647,1088.81,1027.746,15
BOL,1989,1098.125,1050.516,1028.781,965.647,1014.9813333333335,15
BOL,1990,1139.525,1098.125,1050.516,1028.781,1059.140666666667,15
BOL,1991,1214.044,1139.525,1098.125,1050.516,1096.0553333333335,15
BOL,1992,1165.4,1214.044,1139.525,1098.125,1150.5646666666669,15
BOL,1993,1234.744,1165.4,1214.044,1139.525,1172.9896666666668,15
BOL,1994,1429.322,1234.744,1165.4,1214.044,1204.7293333333334,15
BOL,1995,1576.291,1429.322,1234.744,1165.4,1276.4886666666669,15
BOL,1996,1757.415,1576.291,1429.322,1234.744,1413.4523333333334,15
BOL,1997,1653.915,1757.415,1576.291,1429.322,1587.6760000000002,15
BOL,1998,1916.803,1653.915,1757.415,1576.291,1662.5403333333334,15
BOL,1999,1645.636,1916.803,1653.915,1757.415,1776.0443333333333,15
BOL,2000,1592.851,1645.636,1916.803,1653.915,1738.7846666666667,15
BOL,2001,1814.339,1592.851,1645.636,1916.803,1718.4300000000003,15
BOL,2002,1840.214,1814.339,1592.851,1645.636,1684.2753333333337,15
BOL,2003,2004.777,1840.214,1814.339,1592.851,1749.1346666666668,15
BOL,2004,2354.604,2004.777,1840.214,1814.339,1886.4433333333334,15
BOL,2005,2571.952,2354.604,2004.777,1840.214,2066.5316666666668,15
BOL,2006,2472.593,2571.952,2354.604,2004.777,2310.4443333333334,15
BOL,2007,2496.398,2472.593,2571.952,2354.604,2466.3830000000003,15
BOL,2008,2379.444,2496.398,2472.593,2571.952,2513.6476666666667,15
BOL,2009,2065.842,2379.444,2496.398,2472.593,2449.478333333333,15
BOL,2010,2123.801,2065.842,2379.444,2496.398,2313.8946666666666,15
BOL,2011,2174.516,2123.801,2065.842,2379.444,2189.6956666666665,15
BOL,2012,2544.008,2174.516,2123.801,2065.842,2121.3863333333334,15
BOL,2013,2910.394,2544.008,2174.516,2123.801,2280.775,15
BOL,2014,3136.022,2910.394,2544.008,2174.516,2542.9726666666666,15
BOL,2015,2776.881,3136.022,2910.394,2544.008,2863.4746666666665,15
BOL,2016,2716.851,2776.881,3136.022,2910.394,2941.0989999999997,15
BOL,2017,2579.197,2716.851,2776.881,3136.022,2876.584666666666,15
BRA,1974,8969.135,8453.527,8312.906,8520.78,8429.071000000002,16
BRA,1975,8727.634,8969.135,8453.527,8312.906,8578.522666666668,16
BRA,1976,8472.887,8727.634,8969.135,8453.527,8716.765333333335,16
BRA,1977,8177.381,8472.887,8727.634,8969.135,8723.218666666666,16
BRA,1978,8153.944,8177.381,8472.887,8727.634,8459.300666666668,16
BRA,1979,8418.881,8153.944,8177.381,8472.887,8268.070666666668,16
BRA,1980,9255.47,8418.881,8153.944,8177.381,8250.068666666666,16
BRA,1981,10928.649,9255.47,8418.881,8153.944,8609.431666666665,16
BRA,1982,13337.537,10928.649,9255.47,8418.881,9534.333333333334,16
BRA,1983,16910.11,13337.537,10928.649,9255.47,11173.885333333332,16
BRA,1984,23710.838,16910.11,13337.537,10928.649,13725.432,16
BRA,1985,28079.24,23710.838,16910.11,13337.537,17986.161666666667,16
BRA,1986,29432.457,28079.24,23710.838,16910.11,22900.062666666665,16
BRA,1987,29103.323,29432.457,28079.24,23710.838,27074.178333333333,16
BRA,1988,28447.095,29103.323,29432.457,28079.24,28871.67333333333,16
BRA,1989,30622.635,28447.095,29103.323,29432.457,28994.291666666668,16
BRA,1990,32549.542,30622.635,28447.095,29103.323,29391.017666666667,16
BRA,1991,32116.472,32549.542,30622.635,28447.095,30539.75733333333,16
BRA,1992,32465.985,32116.472,32549.542,30622.635,31762.883,16
BRA,1993,33169.086,32465.985,32116.472,32549.542,32377.333000000002,16
BRA,1994,34445.879,33169.086,32465.985,32116.472,32583.84766666667,16
BRA,1995,35775.658,34445.879,33169.086,32465.985,33360.316666666666,16
BRA,1996,40521.087,35775.658,34445.879,33169.086,34463.541,16
BRA,1997,43589.26,40521.087,35775.658,34445.879,36914.208000000006,16
BRA,1998,50511.247,43589.26,40521.087,35775.658,39962.00166666667,16
BRA,1999,56612.497,50511.247,43589.26,40521.087,44873.86466666667,16
BRA,2000,63849.523,56612.497,50511.247,43589.26,50237.668000000005,16
BRA,2001,66742.705,63849.523,56612.497,50511.247,56991.089,16
BRA,2002,75123.973,66742.705,63849.523,56612.497,62401.575000000004,16
BRA,2003,77579.526,75123.973,66742.705,63849.523,68572.067,16
BRA,2004,76502.415,77579.526,75123.973,66742.705,73148.73466666667,16
BRA,2005,84299.229,76502.415,77579.526,75123.973,76401.97133333333,16
BRA,2006,89113.839,84299.229,76502.415,77579.526,79460.39,16
BRA,2007,90764.916,89113.839,84299.229,76502.415,83305.16100000001,16
BRA,2008,94000.854,90764.916,89113.839,84299.229,88059.328,16
BRA,2009,100920.856,94000.854,90764.916,89113.839,91293.20300000002,16
BRA,2010,106438.365,100920.856,94000.854,90764.916,95228.87533333333,16
BRA,2011,108974.94,106438.365,100920.856,94000.854,100453.35833333334,16
BRA,2012,107016.757,108974.94,106438.365,100920.856,105444.72033333335,16
BRA,2013,104761.233,107016.757,108974.94,106438.365,107476.68733333335,16
BRA,2014,116898.155,104761.233,107016.757,108974.94,106917.64333333333,16
BRA,2015,126336.135,116898.155,104761.233,107016.757,109558.71500000001,16
BRA,2016,130442.62,126336.135,116898.155,104761.233,115998.50766666666,16
BRA,2017,135979.134,130442.62,126336.135,116898.155,124558.96999999999,16
BRN,1974,9631.042,11406.551,9112.376,6474.126,8997.684333333333,17
BRN,1975,8961.269,9631.042,11406.551,9112.376,10049.989666666666,17
BRN,1976,10214.03,8961.269,9631.042,11406.551,9999.620666666668,17
BRN,1977,10761.283,10214.03,8961.269,9631.042,9602.113666666666,17
BRN,1978,11380.005,10761.283,10214.03,8961.269,9978.860666666666,17
BRN,1979,12514.33,11380.005,10761.283,10214.03,10785.106,17
BRN,1980,11329.977,12514.33,11380.005,10761.283,11551.872666666668,17
BRN,1981,8087.516,11329.977,12514.33,11380.005,11741.437333333333,17
BRN,1982,8314.876,8087.516,11329.977,12514.33,10643.941,17
BRN,1983,8303.711,8314.876,8087.516,11329.977,9244.123,17
BRN,1984,7995.408,8303.711,8314.876,8087.516,8235.367666666667,17
BRN,1985,8493.654,7995.408,8303.711,8314.876,8204.664999999999,17
BRN,1986,8355.819,8493.654,7995.408,8303.711,8264.257666666666,17
BRN,1987,7839.196,8355.819,8493.654,7995.408,8281.627,17
BRN,1988,7574.759,7839.196,8355.819,8493.654,8229.556333333334,17
BRN,1989,7209.243,7574.759,7839.196,8355.819,7923.257999999999,17
BRN,1990,7257.229,7209.243,7574.759,7839.196,7541.065999999999,17
BRN,1991,7707.488,7257.229,7209.243,7574.759,7347.077,17
BRN,1992,8748.902,7707.488,7257.229,7209.243,7391.32,17
BRN,1993,8283.329,8748.902,7707.488,7257.229,7904.539666666667,17
BRN,1994,8407.89,8283.329,8748.902,7707.488,8246.572999999999,17
BRN,1995,8210.838,8407.89,8283.329,8748.902,8480.040333333332,17
BRN,1996,7728.929,8210.838,8407.89,8283.329,8300.685666666664,17
BRN,1997,7542.087,7728.929,8210.838,8407.89,8115.885666666666,17
BRN,1998,7535.961,7542.087,7728.929,8210.838,7827.284666666666,17
BRN,1999,8788.721,7535.961,7542.087,7728.929,7602.325666666667,17
BRN,2000,9674.944,8788.721,7535.961,7542.087,7955.589666666667,17
BRN,2001,9773.981,9674.944,8788.721,7535.961,8666.542,17
BRN,2002,10132.35,9773.981,9674.944,8788.721,9412.548666666664,17
BRN,2003,10340.633,10132.35,9773.981,9674.944,9860.425,17
BRN,2004,9898.542,10340.633,10132.35,9773.981,10082.321333333333,17
BRN,2005,10437.627,9898.542,10340.633,10132.35,10123.841666666665,17
BRN,2006,10512.16,10437.627,9898.542,10340.633,10225.600666666665,17
BRN,2007,9241.022,10512.16,10437.627,9898.542,10282.776333333333,17
BRN,2008,9020.487,9241.022,10512.16,10437.627,10063.603,17
BRN,2009,7818.776,9020.487,9241.022,10512.16,9591.223,17
BRN,2010,7775.895,7818.776,9020.487,9241.022,8693.428333333331,17
BRN,2011,7441.008,7775.895,7818.776,9020.487,8205.052666666666,17
BRN,2012,7432.84,7441.008,7775.895,7818.776,7678.559666666665,17
BRN,2013,6188.248,7432.84,7441.008,7775.895,7549.914333333333,17
BRN,2014,5799.249,6188.248,7432.84,7441.008,7020.698666666666,17
BRN,2015,6060.624,5799.249,6188.248,7432.84,6473.4456666666665,17
BRN,2016,5545.021,6060.624,5799.249,6188.248,6016.040333333333,17
BRN,2017,5167.253,5545.021,6060.624,5799.249,5801.631333333332,17
BWA,1984,0.0,0.0,0.0,0.0,0.0,18
BWA,1985,0.0,0.0,0.0,0.0,0.0,18
BWA,1986,0.0,0.0,0.0,0.0,0.0,18
BWA,1987,0.0,0.0,0.0,0.0,0.0,18
BWA,1988,0.0,0.0,0.0,0.0,0.0,18
BWA,1989,0.0,0.0,0.0,0.0,0.0,18
BWA,1990,0.0,0.0,0.0,0.0,0.0,18
BWA,1991,0.0,0.0,0.0,0.0,0.0,18
BWA,1992,0.0,0.0,0.0,0.0,0.0,18
BWA,1993,0.0,0.0,0.0,0.0,0.0,18
BWA,1994,0.0,0.0,0.0,0.0,0.0,18
BWA,1995,0.0,0.0,0.0,0.0,0.0,18
BWA,1996,0.0,0.0,0.0,0.0,0.0,18
BWA,1997,0.0,0.0,0.0,0.0,0.0,18
BWA,1998,0.0,0.0,0.0,0.0,0.0,18
BWA,1999,0.0,0.0,0.0,0.0,0.0,18
BWA,2000,0.0,0.0,0.0,0.0,0.0,18
BWA,2001,0.0,0.0,0.0,0.0,0.0,18
BWA,2002,0.0,0.0,0.0,0.0,0.0,18
BWA,2003,0.0,0.0,0.0,0.0,0.0,18
BWA,2004,0.0,0.0,0.0,0.0,0.0,18
BWA,2005,0.0,0.0,0.0,0.0,0.0,18
BWA,2006,0.0,0.0,0.0,0.0,0.0,18
BWA,2007,0.0,0.0,0.0,0.0,0.0,18
BWA,2008,0.0,0.0,0.0,0.0,0.0,18
BWA,2009,0.0,0.0,0.0,0.0,0.0,18
BWA,2010,0.0,0.0,0.0,0.0,0.0,18
BWA,2011,0.0,0.0,0.0,0.0,0.0,18
BWA,2012,0.0,0.0,0.0,0.0,0.0,18
BWA,2013,0.0,0.0,0.0,0.0,0.0,18
BWA,2014,0.0,0.0,0.0,0.0,0.0,18
BWA,2015,0.0,0.0,0.0,0.0,0.0,18
BWA,2016,0.0,0.0,0.0,0.0,0.0,18
BWA,2017,0.0,0.0,0.0,0.0,0.0,18
CAN,1974,84632.586,90370.215,77035.899,67007.824,78137.97933333334,19
CAN,1975,79325.228,84632.586,90370.215,77035.899,84012.90000000001,19
CAN,1976,72727.056,79325.228,84632.586,90370.215,84776.00966666666,19
CAN,1977,72847.655,72727.056,79325.228,84632.586,78894.95666666667,19
CAN,1978,71739.784,72847.655,72727.056,79325.228,74966.64633333332,19
CAN,1979,79991.586,71739.784,72847.655,72727.056,72438.165,19
CAN,1980,65540.201,79991.586,71739.784,72847.655,74859.675,19
CAN,1981,58534.243,65540.201,79991.586,71739.784,72423.857,19
CAN,1982,57339.499,58534.243,65540.201,79991.586,68022.01000000001,19
CAN,1983,59548.088,57339.499,58534.243,65540.201,60471.314333333336,19
CAN,1984,66797.287,59548.088,57339.499,58534.243,58473.943333333336,19
CAN,1985,66419.139,66797.287,59548.088,57339.499,61228.291333333334,19
CAN,1986,66554.046,66419.139,66797.287,59548.088,64254.83799999999,19
CAN,1987,70292.601,66554.046,66419.139,66797.287,66590.15733333334,19
CAN,1988,73515.035,70292.601,66554.046,66419.139,67755.26199999999,19
CAN,1989,70081.043,73515.035,70292.601,66554.046,70120.56066666666,19
CAN,1990,69998.259,70081.043,73515.035,70292.601,71296.22633333334,19
CAN,1991,68728.908,69998.259,70081.043,73515.035,71198.11233333334,19
CAN,1992,71553.776,68728.908,69998.259,70081.043,69602.73666666666,19
CAN,1993,74872.28,71553.776,68728.908,69998.259,70093.64766666666,19
CAN,1994,77323.088,74872.28,71553.776,68728.908,71718.32133333333,19
CAN,1995,79944.573,77323.088,74872.28,71553.776,74583.048,19
CAN,1996,81793.41,79944.573,77323.088,74872.28,77379.98033333333,19
CAN,1997,86451.784,81793.41,79944.573,77323.088,79687.02366666666,19
CAN,1998,91123.445,86451.784,81793.41,79944.573,82729.92233333334,19
CAN,1999,84443.512,91123.445,86451.784,81793.41,86456.21299999999,19
CAN,2000,89873.513,84443.512,91123.445,86451.784,87339.58033333333,19
CAN,2001,90223.044,89873.513,84443.512,91123.445,88480.15666666666,19
CAN,2002,93116.387,90223.044,89873.513,84443.512,88180.023,19
CAN,2003,101441.775,93116.387,90223.044,89873.513,91070.98133333334,19
CAN,2004,104830.799,101441.775,93116.387,90223.044,94927.06866666664,19
CAN,2005,106808.41,104830.799,101441.775,93116.387,99796.32033333332,19
CAN,2006,115490.484,106808.41,104830.799,101441.775,104360.328,19
CAN,2007,109452.38,115490.484,106808.41,104830.799,109043.23099999999,19
CAN,2008,110046.175,109452.38,115490.484,106808.41,110583.75799999999,19
CAN,2009,103680.002,110046.175,109452.38,115490.484,111663.01299999999,19
CAN,2010,110424.323,103680.002,110046.175,109452.38,107726.18566666666,19
CAN,2011,117003.076,110424.323,103680.002,110046.175,108050.16666666667,19
CAN,2012,127611.66,117003.076,110424.323,103680.002,110369.13366666668,19
CAN,2013,138333.688,127611.66,117003.076,110424.323,118346.353,19
CAN,2014,152695.136,138333.688,127611.66,117003.076,127649.47466666666,19
CAN,2015,158024.979,152695.136,138333.688,127611.66,139546.82799999998,19
CAN,2016,161526.424,158024.979,152695.136,138333.688,149684.601,19
CAN,2017,174226.065,161526.424,158024.979,152695.136,157415.513,19
CHE,1974,0.0,0.0,0.0,0.0,0.0,20
CHE,1975,0.0,0.0,0.0,0.0,0.0,20
CHE,1976,0.0,0.0,0.0,0.0,0.0,20
CHE,1977,0.0,0.0,0.0,0.0,0.0,20
CHE,1978,0.0,0.0,0.0,0.0,0.0,20
CHE,1979,0.0,0.0,0.0,0.0,0.0,20
CHE,1980,0.0,0.0,0.0,0.0,0.0,20
CHE,1981,0.0,0.0,0.0,0.0,0.0,20
CHE,1982,0.0,0.0,0.0,0.0,0.0,20
CHE,1983,0.0,0.0,0.0,0.0,0.0,20
